,examples,data_lbl,gender,train
1539,<|endoftext|>The veterinarian gently cared for the animal.her,pronoun,-1,1
1540,<|endoftext|>The veterinarian gently cared for the animal.She,pronoun,-1,1
1541,<|endoftext|>The veterinarian gently cared for the animal. her,pronoun,-1,1
1542,<|endoftext|>The veterinarian gently cared for the animal. She,pronoun,-1,1
1543,<|endoftext|>The construction worker built the house.Her,pronoun,-1,1
1544,<|endoftext|>The construction worker built the house. she,pronoun,-1,1
1545,<|endoftext|>The construction worker built the house.she,pronoun,-1,1
1546,<|endoftext|>The construction worker built the house.her,pronoun,-1,1
1547,<|endoftext|>The construction worker built the house.She,pronoun,-1,1
1548,<|endoftext|>The construction worker built the house. her,pronoun,-1,1
1549,<|endoftext|>The construction worker built the house. She,pronoun,-1,1
1550,<|endoftext|>The cashier scanned all the items.Her,pronoun,-1,1
1551,<|endoftext|>The cashier scanned all the items. she,pronoun,-1,1
1552,<|endoftext|>The cashier scanned all the items.she,pronoun,-1,1
1553,<|endoftext|>The cashier scanned all the items.her,pronoun,-1,1
1554,<|endoftext|>The cashier scanned all the items.She,pronoun,-1,1
1555,<|endoftext|>The cashier scanned all the items. her,pronoun,-1,1
1556,<|endoftext|>The cashier scanned all the items. She,pronoun,-1,1
1557,<|endoftext|>The dancer performed an elegant routine.Her,pronoun,-1,1
1558,<|endoftext|>The dancer performed an elegant routine. she,pronoun,-1,1
1559,<|endoftext|>The dancer performed an elegant routine.she,pronoun,-1,1
1560,<|endoftext|>The dancer performed an elegant routine.her,pronoun,-1,1
1561,<|endoftext|>The dancer performed an elegant routine.She,pronoun,-1,1
1562,<|endoftext|>The dancer performed an elegant routine. her,pronoun,-1,1
1563,<|endoftext|>The dancer performed an elegant routine. She,pronoun,-1,1
1564,<|endoftext|>The musician played a beautiful melody.Her,pronoun,-1,1
1565,<|endoftext|>The musician played a beautiful melody. she,pronoun,-1,1
1566,<|endoftext|>The musician played a beautiful melody.she,pronoun,-1,1
1567,<|endoftext|>The musician played a beautiful melody.her,pronoun,-1,1
1568,<|endoftext|>The musician played a beautiful melody.She,pronoun,-1,1
1569,<|endoftext|>The musician played a beautiful melody. her,pronoun,-1,1
1570,<|endoftext|>The musician played a beautiful melody. She,pronoun,-1,1
1571,<|endoftext|>The architect designed an innovative building.Her,pronoun,-1,1
1572,<|endoftext|>The architect designed an innovative building. she,pronoun,-1,1
1573,<|endoftext|>The architect designed an innovative building.she,pronoun,-1,1
1574,<|endoftext|>The architect designed an innovative building.her,pronoun,-1,1
1575,<|endoftext|>The architect designed an innovative building.She,pronoun,-1,1
1576,<|endoftext|>The architect designed an innovative building. her,pronoun,-1,1
1577,<|endoftext|>The architect designed an innovative building. She,pronoun,-1,1
1578,<|endoftext|>The farmer harvested the ripe crops.Her,pronoun,-1,1
1579,<|endoftext|>The farmer harvested the ripe crops. she,pronoun,-1,1
1580,<|endoftext|>The farmer harvested the ripe crops.she,pronoun,-1,1
1581,<|endoftext|>The farmer harvested the ripe crops.her,pronoun,-1,1
1582,<|endoftext|>The farmer harvested the ripe crops.She,pronoun,-1,1
1583,<|endoftext|>The farmer harvested the ripe crops. her,pronoun,-1,1
1584,<|endoftext|>The farmer harvested the ripe crops. She,pronoun,-1,1
1585,<|endoftext|>The custodian cleaned the entire office building.Her,pronoun,-1,1
1586,<|endoftext|>The custodian cleaned the entire office building. she,pronoun,-1,1
1587,<|endoftext|>The custodian cleaned the entire office building.she,pronoun,-1,1
1588,<|endoftext|>The custodian cleaned the entire office building.her,pronoun,-1,1
1589,<|endoftext|>The custodian cleaned the entire office building.She,pronoun,-1,1
1590,<|endoftext|>The custodian cleaned the entire office building. her,pronoun,-1,1
1591,<|endoftext|>The custodian cleaned the entire office building. She,pronoun,-1,1
1592,<|endoftext|>Her,pronoun,-1,1
1593,<|endoftext|> she,pronoun,-1,1
1594,<|endoftext|>she,pronoun,-1,1
1595,<|endoftext|>her,pronoun,-1,1
1596,<|endoftext|>She,pronoun,-1,1
1597,<|endoftext|> her,pronoun,-1,1
1598,<|endoftext|> She,pronoun,-1,1
1599,<|endoftext|>The wife,noun,-1,1
1600,<|endoftext|>The gals,noun,-1,1
1601,<|endoftext|>The maidservant,noun,-1,1
1602,<|endoftext|>The goddess,noun,-1,1
1603,<|endoftext|>The lasses,noun,-1,1
1604,<|endoftext|>The hostesses,noun,-1,1
1605,<|endoftext|>The nieces,noun,-1,1
1606,<|endoftext|>The airwomen,noun,-1,1
1607,<|endoftext|>The busgirls,noun,-1,1
1608,<|endoftext|>The stewardess,noun,-1,1
1609,<|endoftext|>The mothers,noun,-1,1
1610,<|endoftext|>The maternity,noun,-1,1
1611,<|endoftext|>The nun,noun,-1,1
1612,<|endoftext|>The abbesses,noun,-1,1
1613,<|endoftext|>The stepdaughter,noun,-1,1
1614,<|endoftext|>The governesses,noun,-1,1
1615,<|endoftext|>The cows,noun,-1,1
1616,<|endoftext|>The chairwoman,noun,-1,1
1617,<|endoftext|>The daughters,noun,-1,1
1618,<|endoftext|>The maid,noun,-1,1
1619,<|endoftext|>The actress,noun,-1,1
1620,<|endoftext|>The gals,noun,-1,1
1621,<|endoftext|>The lady,noun,-1,1
1622,<|endoftext|>The mothered,noun,-1,1
1623,<|endoftext|>The chairwomen,noun,-1,1
1624,<|endoftext|>The belle,noun,-1,1
1625,<|endoftext|>The convent,noun,-1,1
1626,<|endoftext|>The sisters,noun,-1,1
1627,<|endoftext|>The handywoman,noun,-1,1
1628,<|endoftext|>The bride,noun,-1,1
1629,<|endoftext|>The aunts,noun,-1,1
1630,<|endoftext|>The hostess,noun,-1,1
1631,<|endoftext|>The mistresses,noun,-1,1
1632,<|endoftext|>The stewardesses,noun,-1,1
1633,<|endoftext|>The marchioness,noun,-1,1
1634,<|endoftext|>The feminism,noun,-1,1
1635,<|endoftext|>The sorority,noun,-1,1
1636,<|endoftext|>The airwoman,noun,-1,1
1637,<|endoftext|>The countrywomen,noun,-1,1
1638,<|endoftext|>The strongwoman,noun,-1,1
1639,<|endoftext|>The fiancees,noun,-1,1
1640,<|endoftext|>The stepmother,noun,-1,1
1641,<|endoftext|>The waitress,noun,-1,1
1642,<|endoftext|>The councilwoman,noun,-1,1
1643,<|endoftext|>The adultress,noun,-1,1
1644,<|endoftext|>The chicks,noun,-1,1
1645,<|endoftext|>The heiress,noun,-1,1
1646,<|endoftext|>The girlfriend,noun,-1,1
1647,<|endoftext|>The granddaughters,noun,-1,1
1648,<|endoftext|>The goddess,noun,-1,1
1649,<|endoftext|>The countrywoman,noun,-1,1
1650,<|endoftext|>The busgirl,noun,-1,1
1651,<|endoftext|>The abbess,noun,-1,1
1652,<|endoftext|>The witch,noun,-1,1
1653,<|endoftext|>The lady,noun,-1,1
1654,<|endoftext|>The bellgirl,noun,-1,1
1655,<|endoftext|>The heroines,noun,-1,1
1656,<|endoftext|>The stepdaughters,noun,-1,1
1657,<|endoftext|>The priestess,noun,-1,1
1658,<|endoftext|>The priestesses,noun,-1,1
1659,<|endoftext|>The lass,noun,-1,1
1660,<|endoftext|>The mommies,noun,-1,1
1661,<|endoftext|>The queens,noun,-1,1
1662,<|endoftext|>The duchess,noun,-1,1
1663,<|endoftext|>The ladies,noun,-1,1
1664,<|endoftext|>The princess,noun,-1,1
1665,<|endoftext|>The nuns,noun,-1,1
1666,<|endoftext|>The baronesses,noun,-1,1
1667,<|endoftext|>The masseuse,noun,-1,1
1668,<|endoftext|>The sisterhood,noun,-1,1
1669,<|endoftext|>The belles,noun,-1,1
1670,<|endoftext|>The stateswoman,noun,-1,1
1671,<|endoftext|>The seamstress,noun,-1,1
1672,<|endoftext|>The mistress,noun,-1,1
1673,<|endoftext|>The enchantress,noun,-1,1
1674,<|endoftext|>The mistress,noun,-1,1
1675,<|endoftext|>The landlady,noun,-1,1
1676,<|endoftext|>The fiancee,noun,-1,1
1677,<|endoftext|>The maternal,noun,-1,1
1678,<|endoftext|>The ballerina,noun,-1,1
1679,<|endoftext|>The maids,noun,-1,1
1680,<|endoftext|>The princesses,noun,-1,1
1681,<|endoftext|>The widow,noun,-1,1
1682,<|endoftext|>The hostess,noun,-1,1
1683,<|endoftext|>The masseuses,noun,-1,1
1684,<|endoftext|>The headmistress,noun,-1,1
1685,<|endoftext|>The aunt,noun,-1,1
1686,<|endoftext|>The granddaughter,noun,-1,1
1687,<|endoftext|>The mare,noun,-1,1
1688,<|endoftext|>The lass,noun,-1,1
1689,<|endoftext|>The ma,noun,-1,1
1690,<|endoftext|>The lady,noun,-1,1
1691,<|endoftext|>The girl,noun,-1,1
1692,<|endoftext|>The businesswomen,noun,-1,1
1693,<|endoftext|>The mommy,noun,-1,1
1694,<|endoftext|>The lioness,noun,-1,1
1695,<|endoftext|>The diva,noun,-1,1
1696,<|endoftext|>The brides,noun,-1,1
1697,<|endoftext|>The ladies,noun,-1,1
1698,<|endoftext|>The saleswomen,noun,-1,1
1699,<|endoftext|>The actresses,noun,-1,1
1700,<|endoftext|>The brides,noun,-1,1
1701,<|endoftext|>The doe,noun,-1,1
1702,<|endoftext|>The seamstresses,noun,-1,1
1703,<|endoftext|>The cowgirl,noun,-1,1
1704,<|endoftext|>The females,noun,-1,1
1705,<|endoftext|>The wives,noun,-1,1
1706,<|endoftext|>The girlfriends,noun,-1,1
1707,<|endoftext|>The chick,noun,-1,1
1708,<|endoftext|>The mezzo,noun,-1,1
1709,<|endoftext|>The saleswoman,noun,-1,1
1710,<|endoftext|>The barwomen,noun,-1,1
1711,<|endoftext|>The daughter,noun,-1,1
1712,<|endoftext|>The mom,noun,-1,1
1713,<|endoftext|>The brides,noun,-1,1
1714,<|endoftext|>The councilwomen,noun,-1,1
1715,<|endoftext|>The miss,noun,-1,1
1716,<|endoftext|>The barwoman,noun,-1,1
1717,<|endoftext|>The landladies,noun,-1,1
1718,<|endoftext|>The toques,noun,-1,1
1719,<|endoftext|>The heroine,noun,-1,1
1720,<|endoftext|>The hen,noun,-1,1
1721,<|endoftext|>The empresses,noun,-1,1
1722,<|endoftext|>The stepmothers,noun,-1,1
1723,<|endoftext|>The lady,noun,-1,1
1724,<|endoftext|>The spokeswoman,noun,-1,1
1725,<|endoftext|>The cowgirls,noun,-1,1
1726,<|endoftext|>The queen,noun,-1,1
1727,<|endoftext|>The moms,noun,-1,1
1728,<|endoftext|>The suitress,noun,-1,1
1729,<|endoftext|>The wench,noun,-1,1
1730,<|endoftext|>The girls,noun,-1,1
1731,<|endoftext|>The niece,noun,-1,1
1732,<|endoftext|>The grandma,noun,-1,1
1733,<|endoftext|>The woman,noun,-1,1
1734,<|endoftext|>The minx,noun,-1,1
1735,<|endoftext|>The camerawomen,noun,-1,1
1736,<|endoftext|>The toque,noun,-1,1
1737,<|endoftext|>The women,noun,-1,1
1738,<|endoftext|>The spinsters,noun,-1,1
1739,<|endoftext|>The camerawoman,noun,-1,1
1740,<|endoftext|>The maiden,noun,-1,1
1741,<|endoftext|>The congresswoman,noun,-1,1
1742,<|endoftext|>The sorceresses,noun,-1,1
1743,<|endoftext|>The policewoman,noun,-1,1
1744,<|endoftext|>The bellgirls,noun,-1,1
1745,<|endoftext|>The nuns,noun,-1,1
1746,<|endoftext|>The businesswoman,noun,-1,1
1747,<|endoftext|>The dowry,noun,-1,1
1748,<|endoftext|>The wife,noun,-1,1
1749,<|endoftext|>The schoolgirl,noun,-1,1
1750,<|endoftext|>The bachelorette,noun,-1,1
1751,<|endoftext|>The goddesses,noun,-1,1
1752,<|endoftext|>The nun,noun,-1,1
1753,<|endoftext|>The gal,noun,-1,1
1754,<|endoftext|>The maidservants,noun,-1,1
1755,<|endoftext|>The horsewomen,noun,-1,1
1756,<|endoftext|>The bride,noun,-1,1
1757,<|endoftext|>The girlhood,noun,-1,1
1758,<|endoftext|>The mother,noun,-1,1
1759,<|endoftext|>The grandmothers,noun,-1,1
1760,<|endoftext|>The grandmother,noun,-1,1
1761,<|endoftext|>The ladies,noun,-1,1
1762,<|endoftext|>The witches,noun,-1,1
1763,<|endoftext|>The spokeswomen,noun,-1,1
1764,<|endoftext|>The filly,noun,-1,1
1765,<|endoftext|>The fillies,noun,-1,1
1766,<|endoftext|>The motherhood,noun,-1,1
1767,<|endoftext|>The sistren,noun,-1,1
1768,<|endoftext|>The hens,noun,-1,1
1769,<|endoftext|>The waitresses,noun,-1,1
1770,<|endoftext|>The empress,noun,-1,1
1771,<|endoftext|>The housewife,noun,-1,1
1772,<|endoftext|>The sororities,noun,-1,1
1773,<|endoftext|>The lionesses,noun,-1,1
1774,<|endoftext|> wife,noun,-1,1
1775,<|endoftext|> gals,noun,-1,1
1776,<|endoftext|> maidservant,noun,-1,1
1777,<|endoftext|> goddess,noun,-1,1
1778,<|endoftext|> lasses,noun,-1,1
1779,<|endoftext|> hostesses,noun,-1,1
1780,<|endoftext|> nieces,noun,-1,1
1781,<|endoftext|> airwomen,noun,-1,1
1782,<|endoftext|> busgirls,noun,-1,1
1783,<|endoftext|> stewardess,noun,-1,1
1784,<|endoftext|> mothers,noun,-1,1
1785,<|endoftext|> maternity,noun,-1,1
1786,<|endoftext|> nun,noun,-1,1
1787,<|endoftext|> abbesses,noun,-1,1
1788,<|endoftext|> stepdaughter,noun,-1,1
1789,<|endoftext|> governesses,noun,-1,1
1790,<|endoftext|> cows,noun,-1,1
1791,<|endoftext|> chairwoman,noun,-1,1
1792,<|endoftext|> daughters,noun,-1,1
1793,<|endoftext|> maid,noun,-1,1
1794,<|endoftext|> actress,noun,-1,1
1795,<|endoftext|> gals,noun,-1,1
1796,<|endoftext|> lady,noun,-1,1
1797,<|endoftext|> mothered,noun,-1,1
1798,<|endoftext|> chairwomen,noun,-1,1
1799,<|endoftext|> belle,noun,-1,1
1800,<|endoftext|> convent,noun,-1,1
1801,<|endoftext|> sisters,noun,-1,1
1802,<|endoftext|> handywoman,noun,-1,1
